Date,Time,Item Name,Category,Size,Quantity,Order Status,Ingredients,Price,Datetime
2024-10-26 00:00:00,11:00:00,Country Feast,Pizza,Medium,1,Cancelld,"Cheese, Onion, Capsicum, Tomato, Mushroom, Sweet Corn",160,2024-10-26 11:00:00
2024-10-26 00:00:00,13:00:00,Country Feast,Pizza,Medium,1,Cancelld,"Cheese, Onion, Capsicum, Tomato, Mushroom, Sweet Corn",160,2024-10-26 13:00:00
2024-10-26 00:00:00,13:00:00,Country Feast,Pizza,Medium,1,Cancelld,"Cheese, Onion, Capsicum, Tomato, Mushroom, Sweet Corn",160,2024-10-26 13:00:00
2024-10-26 00:00:00,13:30:00,Sandwich Cheese,Sandwich,,2,,"Bread, Cheese, Butter",231,2024-10-26 13:30:00
2024-10-26 00:00:00,14:45:00,Spicy Veggie,Pizza,,1,Cancelld,"Cheese, Onion, Green Chili",139,2024-10-26 14:45:00
2024-10-26 00:00:00,14:45:00,Spicy Veggie,Pizza,,1,Cancelld,"Cheese, Onion, Green Chili",139,2024-10-26 14:45:00
2024-10-26 00:00:00,22:15:00,Double Trouble,Burger,,1,Done,"Double Patty, Cheese, Onion",117,2024-10-26 22:15:00
2024-10-26 00:00:00,22:15:00,Double Trouble,Burger,,1,Done,"Double Patty, Cheese, Onion",117,2024-10-26 22:15:00
2024-10-27 00:00:00,11:00:00,Veg Fingers,Appetizer,,1,Pendng,"Veg Mix, Coating",216,2024-10-27 11:00:00
2024-10-27 00:00:00,14:00:00,Margherita,Pizza,,1,Pendng,Classic Cheese,244,2024-10-27 14:00:00
2024-10-27 00:00:00,14:00:00,Margherita,Pizza,,1,Pendng,Classic Cheese,244,2024-10-27 14:00:00
2024-10-27 00:00:00,16:00:00,Margherita,Pizza,,1,Pendng,Classic Cheese,244,2024-10-27 16:00:00
2024-10-27 00:00:00,17:00:00,Vegetable Maggie,Maggie,,2,Cancelld,"Maggie, Vegetables, Spices",163,2024-10-27 17:00:00
2024-10-27 00:00:00,17:45:00,Cheese Wrap,Garlic Bread,,1,Completed,"Bread, Garlic, Cheese",43,2024-10-27 17:45:00
2024-10-28 00:00:00,11:00:00,Margherita,Pizza,,1,,Classic Cheese,94,2024-10-28 11:00:00
2024-10-28 00:00:00,11:00:00,Margherita,Pizza,,1,,Classic Cheese,94,2024-10-28 11:00:00
2024-10-28 00:00:00,11:00:00,Margherita,Pizza,,1,,Classic Cheese,94,2024-10-28 11:00:00
2024-10-28 00:00:00,13:15:00,Chocolate Shake,Shake,,2,Done,"Milk, Chocolate Syrup",253,2024-10-28 13:15:00
2024-10-29 00:00:00,11:00:00,Spicy Supreme,Garlic Bread,,2,Pendng,"Bread, Garlic, Chili Flakes, Cheese",48,2024-10-29 11:00:00
2024-10-29 00:00:00,11:00:00,Vegetable Maggie,Maggie,,2,Done,"Maggie, Vegetables, Spices",210,2024-10-29 11:00:00
2024-10-29 00:00:00,17:00:00,Double Trouble,Burger,,1,Pendng,"Double Patty, Cheese, Onion",64,2024-10-29 17:00:00
2024-10-29 00:00:00,19:30:00,Double Trouble,Burger,,1,Pendng,"Double Patty, Cheese, Onion",64,2024-10-29 19:30:00
2024-10-29 00:00:00,19:30:00,Double Trouble,Burger,,1,Pendng,"Double Patty, Cheese, Onion",64,2024-10-29 19:30:00
2024-10-30 00:00:00,11:00:00,Chili Garlic Pops,Appetizer,,1,Done,,293,2024-10-30 11:00:00
2024-10-30 00:00:00,21:15:00,Onion,Pizza,Small,1,Pendng,"Cheese, Onion",143,2024-10-30 21:15:00
2024-10-30 00:00:00,21:15:00,Onion,Pizza,Small,1,Pendng,"Cheese, Onion",143,2024-10-30 21:15:00
2024-10-30 00:00:00,21:15:00,Onion,Pizza,Small,1,Pendng,"Cheese, Onion",143,2024-10-30 21:15:00
2024-10-31 00:00:00,16:00:00,Peri Peri Fries,Appetizer,,1,Completed,"Potato, Peri Peri Masala",140,2024-10-31 16:00:00
2024-10-31 00:00:00,19:15:00,Choemain,Noodles,,,Pendng,"Noodles, Vegetables, Sauce",262,2024-10-31 19:15:00
2024-11-01 00:00:00,12:45:00,R3d Sauc3 Pasta,Pasta,,1,Cancelld,"Pasta, Red Sauce, Herbs",116,2024-11-01 12:45:00
2024-11-01 00:00:00,18:30:00,Cheese Wrap,Garlic Bread,,2,Completed,,55,2024-11-01 18:30:00
2024-11-02 00:00:00,11:00:00,Kitkat Shake,Shake,,1,Cancelld,"Milk, Kitkat, Chocolate",220,2024-11-02 11:00:00
2024-11-02 00:00:00,12:15:00,Cheese Balls,Appetizer,,1,Completed,"Cheese, Coating, Spices",96,2024-11-02 12:15:00
2024-11-03 00:00:00,11:15:00,Spicy Paneer,Burger,,,Completed,"Paneer Patty, Spices, Onion",168,2024-11-03 11:15:00
2024-11-03 00:00:00,11:15:00,Spicy Paneer,Burger,,,Completed,"Paneer Patty, Spices, Onion",168,2024-11-03 11:15:00
2024-11-03 00:00:00,11:15:00,Spicy Paneer,Burger,,,Completed,"Paneer Patty, Spices, Onion",168,2024-11-03 11:15:00
2024-11-03 00:00:00,11:30:00,Cold Coffee,Drink,,2,Done,"Coffee, Milk, Sugar",214,2024-11-03 11:30:00
2024-11-03 00:00:00,12:45:00,Paneer Wrap,Wrap,,1,Pendng,"Paneer, Sauce, Onion",282,2024-11-03 12:45:00
2024-11-03 00:00:00,14:00:00,Chocolate Shake,Shake,,2,Cancelld,"Milk, Chocolate Syrup",105,2024-11-03 14:00:00
2024-11-03 00:00:00,15:00:00,Veggie Delight,Pizza,,1,Pendng,,48,2024-11-03 15:00:00
2024-11-03 00:00:00,15:00:00,Veggie Delight,Pizza,,1,Pendng,,48,2024-11-03 15:00:00
2024-11-03 00:00:00,15:00:00,Veggie Delight,Pizza,,1,Pendng,,48,2024-11-03 15:00:00
2024-11-04 00:00:00,11:00:00,Margherita,Pizza,Small,2,Pendng,Classic Cheese,294,2024-11-04 11:00:00
2024-11-04 00:00:00,11:45:00,Spicy Veggie,Pizza,Small,2,Pendng,"Cheese, Onion, Green Chili",234,2024-11-04 11:45:00
2024-11-04 00:00:00,11:45:00,Spicy Veggie,Pizza,Small,2,Pendng,"Cheese, Onion, Green Chili",234,2024-11-04 11:45:00
2024-11-04 00:00:00,15:00:00,Margherita,Pizza,Small,2,Pendng,Classic Cheese,294,2024-11-04 15:00:00
2024-11-04 00:00:00,16:00:00,Spicy Veggie,Pizza,Small,2,Pendng,"Cheese, Onion, Green Chili",234,2024-11-04 16:00:00
2024-11-04 00:00:00,16:15:00,Onion,Pizza,Small,1,Completed,"Cheese, Onion",64,2024-11-04 16:15:00
2024-11-04 00:00:00,16:15:00,Onion,Pizza,Small,1,Completed,"Cheese, Onion",64,2024-11-04 16:15:00
2024-11-04 00:00:00,16:15:00,Onion,Pizza,Small,1,Completed,"Cheese, Onion",64,2024-11-04 16:15:00
2024-11-04 00:00:00,17:00:00,Margherita,Pizza,Small,2,Pendng,Classic Cheese,294,2024-11-04 17:00:00
2024-11-04 00:00:00,17:45:00,Sandwich,Burger,,1,Pendng,Extra Cheese Slice,132,2024-11-04 17:45:00
2024-11-04 00:00:00,17:45:00,Sandwich,Burger,,1,Pendng,Extra Cheese Slice,132,2024-11-04 17:45:00
2024-11-04 00:00:00,17:45:00,Sandwich,Burger,,1,Pendng,Extra Cheese Slice,132,2024-11-04 17:45:00
2024-11-04 00:00:00,18:45:00,Chili Garlic Pops,Appetizer,,2,Completed,"Potato, Garlic, Chili Flakes",166,2024-11-04 18:45:00
2024-11-05 00:00:00,18:45:00,Red Sauce Pasta,Pasta,,1,Completed,"Pasta, Red Sauce, Herbs",259,2024-11-05 18:45:00
2024-11-05 00:00:00,21:15:00,Spicy Paneer,Burger,,1,Pendng,"Paneer Patty, Spices, Onion",161,2024-11-05 21:15:00
2024-11-05 00:00:00,21:15:00,Spicy Paneer,Burger,,1,Pendng,"Paneer Patty, Spices, Onion",161,2024-11-05 21:15:00
2024-11-05 00:00:00,21:15:00,Spicy Paneer,Burger,,1,Pendng,"Paneer Patty, Spices, Onion",161,2024-11-05 21:15:00
2024-11-05 00:00:00,22:30:00,Green Apple,Drink,,1,Pendng,"Green Apple Syrup, Soda",64,2024-11-05 22:30:00
2024-11-06 00:00:00,10:30:00,Spicy Veggie,Pizza,,1,Done,"Cheese, Onion, Green Chili",266,2024-11-06 10:30:00
2024-11-06 00:00:00,10:30:00,Spicy Veggie,Pizza,,1,Done,"Cheese, Onion, Green Chili",266,2024-11-06 10:30:00
2024-11-06 00:00:00,11:00:00,Cheese Balls,Appetizer,,3,Pendng,"Cheese, Coating, Spices",50,2024-11-06 11:00:00
2024-11-06 00:00:00,13:00:00,High Five,Pizza,Small,1,Cancelld,"Cheese, Onion, Capsicum, Tomato, Mushroom, Red Paprika",180,2024-11-06 13:00:00
2024-11-06 00:00:00,13:00:00,High Five,Pizza,Small,1,Cancelld,"Cheese, Onion, Capsicum, Tomato, Mushroom, Red Paprika",180,2024-11-06 13:00:00
2024-11-06 00:00:00,13:00:00,High Five,Pizza,Small,1,Cancelld,"Cheese, Onion, Capsicum, Tomato, Mushroom, Red Paprika",180,2024-11-06 13:00:00
2024-11-06 00:00:00,15:00:00,Mojito Blast,Drink,,3,Completed,"Mint, Lemon, Ice, Soda",51,2024-11-06 15:00:00
2024-11-06 00:00:00,15:30:00,Pan33r Wrap,Wrap,,2,,"Paneer, Sauce, Onion",47,2024-11-06 15:30:00
2024-11-06 00:00:00,16:00:00,Spicy Veggie,Pizza,,1,Done,"Cheese, Onion, Green Chili",266,2024-11-06 16:00:00
2024-11-07 00:00:00,10:15:00,Red Sauce Pasta,Pasta,,2,Pendng,"Pasta, Red Sauce, Herbs",49,2024-11-07 10:15:00
2024-11-07 00:00:00,13:00:00,Or3o Shak3,Shake,,1,,"Milk, Oreo, Chocolate",181,2024-11-07 13:00:00
2024-11-07 00:00:00,15:30:00,Cheese Wrap,Garlic Bread,,1,Done,"Bread, Garlic, Cheese",47,2024-11-07 15:30:00
2024-11-07 00:00:00,19:15:00,Country Feast,Pizza,,2,Cancelld,"Cheese, Onion, Capsicum, Tomato, Mushroom, Sweet Corn",51,2024-11-07 19:15:00
2024-11-07 00:00:00,19:15:00,Country Feast,Pizza,,2,Cancelld,"Cheese, Onion, Capsicum, Tomato, Mushroom, Sweet Corn",51,2024-11-07 19:15:00
2024-11-07 00:00:00,19:15:00,Country Feast,Pizza,,2,Cancelld,"Cheese, Onion, Capsicum, Tomato, Mushroom, Sweet Corn",51,2024-11-07 19:15:00
2024-11-08 00:00:00,11:00:00,Margherita,Pizza,Medium,1,Cancelld,Classic Cheese,167,2024-11-08 11:00:00
2024-11-08 00:00:00,16:45:00,Margherita,Pizza,Medium,1,Cancelld,Classic Cheese,167,2024-11-08 16:45:00
2024-11-08 00:00:00,17:00:00,Margherita,Pizza,Medium,1,Cancelld,Classic Cheese,167,2024-11-08 17:00:00
2024-11-08 00:00:00,20:30:00,Chocolate Shake,Shake,,1,,"Milk, Chocolate Syrup",107,2024-11-08 20:30:00
2024-11-09 00:00:00,15:15:00,Red Sauce Pasta,Pasta,,2,,"Pasta, Red Sauce, Herbs",130,2024-11-09 15:15:00
2024-11-09 00:00:00,17:30:00,Peri Peri Fries,Appetizer,,1,Cancelld,"Potato, Peri Peri Masala",185,2024-11-09 17:30:00
2024-11-09 00:00:00,18:45:00,Green Apple,Drink,,2,Pendng,"Green Apple Syrup, Soda",256,2024-11-09 18:45:00
2024-11-10 00:00:00,16:00:00,Oreo Shake,Shake,,1,Done,"Milk, Oreo, Chocolate",177,2024-11-10 16:00:00
2024-11-10 00:00:00,20:15:00,Cheesy Fire House,Burger,,1,Done,"Spicy Patty, Cheese, Lettuce",74,2024-11-10 20:15:00
2024-11-10 00:00:00,20:15:00,Cheesy Fire House,Burger,,1,Done,"Spicy Patty, Cheese, Lettuce",74,2024-11-10 20:15:00
2024-11-10 00:00:00,20:15:00,Cheesy Fire House,Burger,,1,Done,"Spicy Patty, Cheese, Lettuce",74,2024-11-10 20:15:00
2024-11-11 00:00:00,11:00:00,Chocolate Shake,Shake,,1,Cancelld,"Milk, Chocolate Syrup",82,2024-11-11 11:00:00
2024-11-11 00:00:00,13:00:00,Veg Popular,Burger,,,Pendng,"Veg Patty, Lettuce, Tomato",52,2024-11-11 13:00:00
2024-11-11 00:00:00,13:00:00,Veg Popular,Burger,,,Pendng,"Veg Patty, Lettuce, Tomato",52,2024-11-11 13:00:00
2024-11-11 00:00:00,13:00:00,Veg Popular,Burger,,,Pendng,"Veg Patty, Lettuce, Tomato",52,2024-11-11 13:00:00
2024-11-12 00:00:00,12:15:00,Paneer Special,Pizza,Small,1,Completed,"Cheese, Onion, Capsicum, Tomato, Paneer, Red Paprika",293,2024-11-12 12:15:00
2024-11-12 00:00:00,12:15:00,Paneer Special,Pizza,Small,1,Completed,"Cheese, Onion, Capsicum, Tomato, Paneer, Red Paprika",293,2024-11-12 12:15:00
2024-11-12 00:00:00,14:45:00,Country F3ast,Pizza,Small,2,Done,"Cheese, Onion, Capsicum, Tomato, Mushroom, Sweet Corn",41,2024-11-12 14:45:00
2024-11-12 00:00:00,14:45:00,Country F3ast,Pizza,Small,2,Done,"Cheese, Onion, Capsicum, Tomato, Mushroom, Sweet Corn",41,2024-11-12 14:45:00
2024-11-12 00:00:00,14:45:00,Country F3ast,Pizza,Small,2,Done,"Cheese, Onion, Capsicum, Tomato, Mushroom, Sweet Corn",41,2024-11-12 14:45:00
2024-11-12 00:00:00,16:00:00,Paneer Special,Pizza,Small,1,Completed,"Cheese, Onion, Capsicum, Tomato, Paneer, Red Paprika",293,2024-11-12 16:00:00
2024-11-13 00:00:00,11:00:00,Cheesy Fire House,Burger,,1,Pendng,"Spicy Patty, Cheese, Lettuce",145,2024-11-13 11:00:00
2024-11-13 00:00:00,11:00:00,High Five,Pizza,,2,Completed,"Cheese, Onion, Capsicum, Tomato, Mushroom, Red Paprika",144,2024-11-13 11:00:00
2024-11-13 00:00:00,14:45:00,High Five,Pizza,,2,Completed,"Cheese, Onion, Capsicum, Tomato, Mushroom, Red Paprika",144,2024-11-13 14:45:00
2024-11-13 00:00:00,14:45:00,High Five,Pizza,,2,Completed,"Cheese, Onion, Capsicum, Tomato, Mushroom, Red Paprika",144,2024-11-13 14:45:00
2024-11-13 00:00:00,15:15:00,Onion,Pizza,Small,2,,"Cheese, Onion",252,2024-11-13 15:15:00
2024-11-13 00:00:00,15:15:00,Onion,Pizza,Small,2,,"Cheese, Onion",252,2024-11-13 15:15:00
2024-11-13 00:00:00,15:15:00,Onion,Pizza,Small,2,,"Cheese, Onion",252,2024-11-13 15:15:00
2024-11-13 00:00:00,16:00:00,Cheesy Fire House,Burger,,1,Pendng,"Spicy Patty, Cheese, Lettuce",145,2024-11-13 16:00:00
2024-11-13 00:00:00,16:00:00,Cheesy Fire House,Burger,,1,Pendng,"Spicy Patty, Cheese, Lettuce",145,2024-11-13 16:00:00
2024-11-13 00:00:00,17:00:00,Sandwich Cheese,Sandwich,,1,,"Bread, Cheese, Butter",220,2024-11-13 17:00:00
2024-11-14 00:00:00,11:00:00,Spicy Paneer,Burger,,3,,"Paneer Patty, Spices, Onion",215,2024-11-14 11:00:00
2024-11-14 00:00:00,16:30:00,Aloo Tikki Wrap,Wrap,,1,Pendng,"Tikki, Onion, Sauce",130,2024-11-14 16:30:00
2024-11-14 00:00:00,16:45:00,Sandwich Cheese,Sandwich,,3,Pendng,"Bread, Cheese, Butter",294,2024-11-14 16:45:00
2024-11-14 00:00:00,17:30:00,Sandwich,Burger,,2,Completed,Extra Cheese Slice,258,2024-11-14 17:30:00
2024-11-14 00:00:00,17:30:00,Sandwich,Burger,,2,Completed,Extra Cheese Slice,258,2024-11-14 17:30:00
2024-11-14 00:00:00,17:30:00,Sandwich,Burger,,2,Completed,Extra Cheese Slice,258,2024-11-14 17:30:00
2024-11-14 00:00:00,19:45:00,Mix Sauce Pasta,Pasta,,1,Completed,"Pasta, Red Sauce, White Sauce, Veggies",123,2024-11-14 19:45:00
2024-11-14 00:00:00,22:45:00,Spicy Paneer,Burger,,3,,"Paneer Patty, Spices, Onion",215,2024-11-14 22:45:00
2024-11-14 00:00:00,22:45:00,Spicy Paneer,Burger,,3,,"Paneer Patty, Spices, Onion",215,2024-11-14 22:45:00
2024-11-15 00:00:00,13:45:00,Herb Chili Potato,Burger,,2,Pendng,"Potato Patty, Herbs, Chili Flakes",234,2024-11-15 13:45:00
2024-11-15 00:00:00,13:45:00,Herb Chili Potato,Burger,,2,Pendng,"Potato Patty, Herbs, Chili Flakes",234,2024-11-15 13:45:00
2024-11-15 00:00:00,13:45:00,Herb Chili Potato,Burger,,2,Pendng,"Potato Patty, Herbs, Chili Flakes",234,2024-11-15 13:45:00
2024-11-15 00:00:00,16:00:00,Paneer Wrap,Wrap,,2,Done,,138,2024-11-15 16:00:00
2024-11-15 00:00:00,18:45:00,Red Sauce Pasta,Pasta,,1,Completed,"Pasta, Red Sauce, Herbs",194,2024-11-15 18:45:00
2024-11-15 00:00:00,22:15:00,Mint Mojito,Drink,,1,Pendng,"Mint, Soda, Lime",140,2024-11-15 22:15:00
2024-11-16 00:00:00,13:15:00,Veggie Overloaded,Pizza,Medium,2,,"Cheese, Onion, Capsicum, Mushroom, Red Paprika, Black Olives",122,2024-11-16 13:15:00
2024-11-16 00:00:00,13:15:00,Veggie Overloaded,Pizza,Medium,2,,"Cheese, Onion, Capsicum, Mushroom, Red Paprika, Black Olives",122,2024-11-16 13:15:00
2024-11-16 00:00:00,13:15:00,Veggie Overloaded,Pizza,Medium,2,,"Cheese, Onion, Capsicum, Mushroom, Red Paprika, Black Olives",122,2024-11-16 13:15:00
2024-11-16 00:00:00,17:00:00,Mix Sauce Pasta,Pasta,,2,Pendng,"Pasta, Red Sauce, White Sauce, Veggies",149,2024-11-16 17:00:00
2024-11-17 00:00:00,12:15:00,Veg Popular,Burger,,2,,"Veg Patty, Lettuce, Tomato",70,2024-11-17 12:15:00
2024-11-17 00:00:00,12:15:00,Veg Popular,Burger,,2,,"Veg Patty, Lettuce, Tomato",70,2024-11-17 12:15:00
2024-11-17 00:00:00,13:15:00,OTC,Pizza,,1,,"Cheese, Onion, Tomato, Capsicum",286,2024-11-17 13:15:00
2024-11-17 00:00:00,13:15:00,OTC,Pizza,,1,,"Cheese, Onion, Tomato, Capsicum",286,2024-11-17 13:15:00
2024-11-17 00:00:00,13:15:00,OTC,Pizza,,1,,"Cheese, Onion, Tomato, Capsicum",286,2024-11-17 13:15:00
2024-11-17 00:00:00,14:15:00,Cheese Wrap,Garlic Bread,,1,Done,"Bread, Garlic, Cheese",198,2024-11-17 14:15:00
2024-11-17 00:00:00,16:00:00,Veg Popular,Burger,,2,,"Veg Patty, Lettuce, Tomato",70,2024-11-17 16:00:00
2024-11-17 00:00:00,19:45:00,Paneer Wrap,Wrap,,2,,"Paneer, Sauce, Onion",87,2024-11-17 19:45:00
2024-11-17 00:00:00,21:45:00,Mint Mojito,Drink,,2,Cancelld,"Mint, Soda, Lime",170,2024-11-17 21:45:00
2024-11-18 00:00:00,11:30:00,Veggie Delight,Pizza,Small,1,Completed,"Cheese, Onion, Capsicum, Sweet Corn",153,2024-11-18 11:30:00
2024-11-18 00:00:00,11:30:00,Veggie Delight,Pizza,Small,1,Completed,"Cheese, Onion, Capsicum, Sweet Corn",153,2024-11-18 11:30:00
2024-11-18 00:00:00,11:30:00,Veggie Delight,Pizza,Small,1,Completed,"Cheese, Onion, Capsicum, Sweet Corn",153,2024-11-18 11:30:00
2024-11-18 00:00:00,14:15:00,Peri Peri Fries,Appetizer,,2,Cancelld,,283,2024-11-18 14:15:00
2024-11-18 00:00:00,17:00:00,High Five,Pizza,Medium,2,Pendng,"Cheese, Onion, Capsicum, Tomato, Mushroom, Red Paprika",97,2024-11-18 17:00:00
2024-11-18 00:00:00,17:45:00,Spicy Supreme,Garlic Bread,,1,Done,"Bread, Garlic, Chili Flakes, Cheese",69,2024-11-18 17:45:00
2024-11-18 00:00:00,21:15:00,High Five,Pizza,Medium,2,Pendng,"Cheese, Onion, Capsicum, Tomato, Mushroom, Red Paprika",97,2024-11-18 21:15:00
2024-11-18 00:00:00,21:15:00,High Five,Pizza,Medium,2,Pendng,"Cheese, Onion, Capsicum, Tomato, Mushroom, Red Paprika",97,2024-11-18 21:15:00
2024-11-19 00:00:00,10:15:00,Veg Fingers,Appetizer,,2,Cancelld,"Veg Mix, Coating",263,2024-11-19 10:15:00
2024-11-19 00:00:00,11:00:00,Double Trouble,Burger,,2,Completed,"Double Patty, Cheese, Onion",43,2024-11-19 11:00:00
2024-11-19 00:00:00,13:45:00,Double Trouble,Burger,,2,Completed,"Double Patty, Cheese, Onion",43,2024-11-19 13:45:00
2024-11-19 00:00:00,13:45:00,Double Trouble,Burger,,2,Completed,"Double Patty, Cheese, Onion",43,2024-11-19 13:45:00
2024-11-20 00:00:00,11:00:00,Spicy Veggie,Pizza,Small,1,Cancelld,,221,2024-11-20 11:00:00
2024-11-20 00:00:00,17:00:00,Veg Popular,Burger,,1,Done,"Veg Patty, Lettuce, Tomato",70,2024-11-20 17:00:00
2024-11-20 00:00:00,17:15:00,Veg Popular,Burger,,1,Done,"Veg Patty, Lettuce, Tomato",70,2024-11-20 17:15:00
2024-11-20 00:00:00,17:15:00,Veg Popular,Burger,,1,Done,"Veg Patty, Lettuce, Tomato",70,2024-11-20 17:15:00
2024-11-20 00:00:00,20:30:00,Spicy Veggie,Pizza,Small,1,Cancelld,,221,2024-11-20 20:30:00
2024-11-20 00:00:00,20:30:00,Spicy Veggie,Pizza,Small,1,Cancelld,,221,2024-11-20 20:30:00
2024-11-20 00:00:00,20:45:00,Sandwich,Burger,,2,Completed,Extra Cheese Slice,77,2024-11-20 20:45:00
2024-11-20 00:00:00,20:45:00,Sandwich,Burger,,2,Completed,Extra Cheese Slice,77,2024-11-20 20:45:00
2024-11-20 00:00:00,20:45:00,Sandwich,Burger,,2,Completed,Extra Cheese Slice,77,2024-11-20 20:45:00
2024-11-21 00:00:00,14:15:00,Sandwich Cheese,Sandwich,,2,Completed,,277,2024-11-21 14:15:00
2024-11-21 00:00:00,19:30:00,Spicy Veggie,Pizza,Small,2,Done,"Cheese, Onion, Green Chili",90,2024-11-21 19:30:00
2024-11-21 00:00:00,19:30:00,Spicy Veggie,Pizza,Small,2,Done,"Cheese, Onion, Green Chili",90,2024-11-21 19:30:00
2024-11-21 00:00:00,19:30:00,Spicy Veggie,Pizza,Small,2,Done,"Cheese, Onion, Green Chili",90,2024-11-21 19:30:00
2024-11-21 00:00:00,21:15:00,Cheesy Fire House,Burger,,1,Pendng,"Spicy Patty, Cheese, Lettuce",296,2024-11-21 21:15:00
2024-11-21 00:00:00,21:15:00,Cheesy Fire House,Burger,,1,Pendng,"Spicy Patty, Cheese, Lettuce",296,2024-11-21 21:15:00
2024-11-21 00:00:00,21:15:00,Cheesy Fire House,Burger,,1,Pendng,"Spicy Patty, Cheese, Lettuce",296,2024-11-21 21:15:00
2024-11-22 00:00:00,11:00:00,Add Ch33s3 Slic3,Burger,,1,Pendng,,225,2024-11-22 11:00:00
2024-11-22 00:00:00,16:15:00,Choemain,Noodles,,,Done,"Noodles, Vegetables, Sauce",189,2024-11-22 16:15:00
2024-11-22 00:00:00,16:30:00,Veggie Delight,Pizza,Medium,1,Done,"Cheese, Onion, Capsicum, Sweet Corn",,2024-11-22 16:30:00
2024-11-22 00:00:00,16:30:00,Veggie Delight,Pizza,Medium,1,Done,"Cheese, Onion, Capsicum, Sweet Corn",,2024-11-22 16:30:00
2024-11-22 00:00:00,16:30:00,Veggie Delight,Pizza,Medium,1,Done,"Cheese, Onion, Capsicum, Sweet Corn",,2024-11-22 16:30:00
2024-11-22 00:00:00,20:30:00,Add Ch33s3 Slic3,Burger,,1,Pendng,,225,2024-11-22 20:30:00
2024-11-22 00:00:00,20:30:00,Add Ch33s3 Slic3,Burger,,1,Pendng,,225,2024-11-22 20:30:00
2024-11-22 00:00:00,22:00:00,Momos,Momos,,1,Pendng,"Dumplings, Veg Stuffing",214,2024-11-22 22:00:00
2024-11-23 00:00:00,14:15:00,Chocolate Shake,Shake,,2,Cancelld,"Milk, Chocolate Syrup",286,2024-11-23 14:15:00
2024-11-23 00:00:00,15:00:00,Margherita,Pizza,Small,2,,Classic Cheese,98,2024-11-23 15:00:00
2024-11-23 00:00:00,15:00:00,Margherita,Pizza,Small,2,,Classic Cheese,98,2024-11-23 15:00:00
2024-11-23 00:00:00,15:00:00,Margherita,Pizza,Small,2,,Classic Cheese,98,2024-11-23 15:00:00
2024-11-23 00:00:00,17:00:00,OTC,Pizza,Small,2,Completed,"Cheese, Onion, Tomato, Capsicum",131,2024-11-23 17:00:00
2024-11-23 00:00:00,17:00:00,Oreo Shake,Shake,,,,"Milk, Oreo, Chocolate",151,2024-11-23 17:00:00
2024-11-23 00:00:00,17:45:00,OTC,Pizza,Small,2,Completed,"Cheese, Onion, Tomato, Capsicum",131,2024-11-23 17:45:00
2024-11-23 00:00:00,17:45:00,OTC,Pizza,Small,2,Completed,"Cheese, Onion, Tomato, Capsicum",131,2024-11-23 17:45:00
2024-11-24 00:00:00,10:15:00,Paneer Wrap,Wrap,,1,Pendng,"Paneer, Sauce, Onion",,2024-11-24 10:15:00
2024-11-24 00:00:00,19:45:00,Mix Sauce Pasta,Pasta,,1,Cancelld,"Pasta, Red Sauce, White Sauce, Veggies",140,2024-11-24 19:45:00
2024-11-24 00:00:00,22:30:00,Veg Fingers,Appetizer,,4,Completed,"Veg Mix, Coating",296,2024-11-24 22:30:00
2024-11-25 00:00:00,10:45:00,OTC,Pizza,,2,Cancelld,"Cheese, Onion, Tomato, Capsicum",66,2024-11-25 10:45:00
2024-11-25 00:00:00,11:00:00,OTC,Pizza,,2,Cancelld,"Cheese, Onion, Tomato, Capsicum",66,2024-11-25 11:00:00
2024-11-25 00:00:00,13:15:00,Regular Fries,Appetizer,,1,Done,"Potato, Salt",219,2024-11-25 13:15:00
2024-11-25 00:00:00,17:00:00,OTC,Pizza,,2,Cancelld,"Cheese, Onion, Tomato, Capsicum",66,2024-11-25 17:00:00
2024-11-25 00:00:00,17:00:00,Green Apple,Drink,,1,Completed,"Green Apple Syrup, Soda",298,2024-11-25 17:00:00
2024-11-25 00:00:00,17:45:00,Onion,Pizza,Medium,1,Completed,"Cheese, Onion",63,2024-11-25 17:45:00
2024-11-25 00:00:00,17:45:00,Onion,Pizza,Medium,1,Completed,"Cheese, Onion",63,2024-11-25 17:45:00
2024-11-25 00:00:00,17:45:00,Onion,Pizza,Medium,1,Completed,"Cheese, Onion",63,2024-11-25 17:45:00
2024-11-26 00:00:00,11:00:00,Strawberry Shake,Shake,,4,Cancelld,"Milk, Strawberry Syrup",153,2024-11-26 11:00:00
2024-11-26 00:00:00,11:15:00,OTC,Pizza,Small,3,,"Cheese, Onion, Tomato, Capsicum",242,2024-11-26 11:15:00
2024-11-26 00:00:00,11:15:00,OTC,Pizza,Small,3,,"Cheese, Onion, Tomato, Capsicum",242,2024-11-26 11:15:00
2024-11-26 00:00:00,11:15:00,OTC,Pizza,Small,3,,"Cheese, Onion, Tomato, Capsicum",242,2024-11-26 11:15:00
2024-11-27 00:00:00,11:00:00,Veg Popular,Burger,,,Cancelld,"Veg Patty, Lettuce, Tomato",190,2024-11-27 11:00:00
2024-11-27 00:00:00,11:30:00,Veggie Overloaded,Pizza,,1,,"Cheese, Onion, Capsicum, Mushroom, Red Paprika, Black Olives",76,2024-11-27 11:30:00
2024-11-27 00:00:00,11:30:00,Veggie Overloaded,Pizza,,1,,"Cheese, Onion, Capsicum, Mushroom, Red Paprika, Black Olives",76,2024-11-27 11:30:00
